productId,title,category,source_url,screening_status,sourcing_status,upload_lock_status,result,rejection_gates,rejection_reasons,approval_reasons,risk_keywords,margin_rate,option_count,supplier_score,supplier_score_reason,review_reason_type,review_priority,watchlist_reason_type,missing_evidence_fields,estimated_cost,estimated_sale_price,checked_at,bundle_suggestion,is_risk_override_downgraded,is_marketable_but_high_risk,is_safe_but_low_marketability,is_low_price_consumable,is_detail_page_ready,is_upload_ready,upload_ready_blocked_reason,visibility_score,cs_burden_score,keyword_quality_info,source_evidence,verification_status,cost_analysis,detail_page_data
"RAW_cable_management_clip_3_3ygrd","[자동번역] cable management clip - 상품 3","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_3_3ygrd","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.4605857988165681","4","100","리뷰 100건 이상","NONE","NONE","LOW_MARKETABILITY","[]","27348.3","50700","2026-04-26T11:07:52.175Z","","false","false","false","false","true","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 3"",""price"":""90.57"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""237"",""rating"":""4.6"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":17208.3,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":6084,""payment_fee"":1521,""return_buffer"":2535,""final_landed_cost"":27348.3,""final_margin_rate"":0.4605857988165681}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_4_qjjx6","[자동번역] cable management clip - 상품 4","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_4_qjjx6","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.20442307692307693","1","100","리뷰 100건 이상, 배송 신뢰도 높음","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족"",""final_margin_rate 불확실""]","20685","26000","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 4"",""price"":""81.50"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""967"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":15485,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3120,""payment_fee"":780,""return_buffer"":1300,""final_landed_cost"":20685,""final_margin_rate"":0.20442307692307693}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_5_th0qg","[자동번역] cable management clip - 상품 5","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_5_th0qg","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.272983606557377","6","100","평점 4.8 초과","OPTION_MISSING","MEDIUM","NONE","[""source_option_name 부족"",""final_margin_rate 불확실""]","22174","30500","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 5"",""price"":""84.60"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""1"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":16073.999999999998,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3660,""payment_fee"":915,""return_buffer"":1525,""final_landed_cost"":22174,""final_margin_rate"":0.272983606557377}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_6_1df4b","[자동번역] cable management clip - 상품 6","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_6_1df4b","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.4334660194174757","6","96","특이사항 없음","DETAIL_PAGE_NEEDS_WORK","HIGH","NONE","[]","11670.6","20600","2026-04-26T11:07:52.175Z","","false","false","false","false","true","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 6"",""price"":""39.74"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""1"",""rating"":""4.8"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":7550.6,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2472,""payment_fee"":618,""return_buffer"":1030,""final_landed_cost"":11670.6,""final_margin_rate"":0.4334660194174757}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_7_wc5k9","[자동번역] cable management clip - 상품 7","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_7_wc5k9","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.2502011494252874","4","100","배송 신뢰도 높음","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족"",""final_margin_rate 불확실""]","13046.5","17400","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 7"",""price"":""50.35"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""3"",""rating"":""4.6"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":9566.5,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2088,""payment_fee"":522,""return_buffer"":870,""final_landed_cost"":13046.5,""final_margin_rate"":0.2502011494252874}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_8_7qd5u","[자동번역] cable management clip - 상품 8","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_8_7qd5u","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.45056521739130434","3","100","리뷰 100건 이상, 평점 4.8 초과","NONE","NONE","LOW_MARKETABILITY","[""source_spec_text 부족"",""source_option_name 부족""]","6318.5","11500","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 8"",""price"":""21.15"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""945"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":4018.4999999999995,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1380,""payment_fee"":345,""return_buffer"":575,""final_landed_cost"":6318.5,""final_margin_rate"":0.45056521739130434}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_9_97dtv","[자동번역] cable management clip - 상품 9","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_9_97dtv","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.27868750000000003","5","96","특이사항 없음","MARGIN_UNCERTAIN","MEDIUM","NONE","[""final_margin_rate 불확실""]","20773.8","28800","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 9"",""price"":""79.02"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""65"",""rating"":""4.7"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":15013.8,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3456,""payment_fee"":864,""return_buffer"":1440,""final_landed_cost"":20773.8,""final_margin_rate"":0.27868750000000003}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_10_rn16j","[자동번역] cable management clip - 상품 10","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_10_rn16j","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.21968020304568522","3","100","리뷰 100건 이상","OPTION_MISSING","MEDIUM","NONE","[""component_quantity 부족"",""source_option_name 부족"",""final_margin_rate 불확실""]","15372.300000000001","19700","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 10"",""price"":""60.17"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":"""",""seller_name"":""Great Parts Store"",""review_count"":""811"",""rating"":""4.8"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":11432.300000000001,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2364,""payment_fee"":591,""return_buffer"":985,""final_landed_cost"":15372.300000000001,""final_margin_rate"":0.21968020304568522}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":"""",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_11_smwov","[자동번역] cable management clip - 상품 11","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_11_smwov","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.3800026954177897","1","100","리뷰 100건 이상, 배송 신뢰도 높음","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족""]","23001.9","37100","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 11"",""price"":""82.01"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""916"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":15581.900000000001,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":4452,""payment_fee"":1113,""return_buffer"":1855,""final_landed_cost"":23001.9,""final_margin_rate"":0.3800026954177897}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_12_m53j8","[자동번역] cable management clip - 상품 12","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_12_m53j8","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.43053510895883773","8","100","평점 4.8 초과","NONE","NONE","LOW_MARKETABILITY","[]","23518.9","41300","2026-04-26T11:07:52.175Z","","false","false","false","false","true","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 12"",""price"":""80.31"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""3"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":15258.9,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":4956,""payment_fee"":1239,""return_buffer"":2065,""final_landed_cost"":23518.9,""final_margin_rate"":0.43053510895883773}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_13_1ul3n","[자동번역] cable management clip - 상품 13","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_13_1ul3n","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.40449599999999997","3","100","배송 신뢰도 높음","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족""]","14887.6","25000","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 13"",""price"":""52.04"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""4"",""rating"":""4.6"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":9887.6,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3000,""payment_fee"":750,""return_buffer"":1250,""final_landed_cost"":14887.6,""final_margin_rate"":0.40449599999999997}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_14_65f5t","[자동번역] cable management clip - 상품 14","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_14_65f5t","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.4012","9","100","리뷰 100건 이상","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족""]","17065.8","28500","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 14"",""price"":""59.82"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""124"",""rating"":""4.5"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":11365.8,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3420,""payment_fee"":855,""return_buffer"":1425,""final_landed_cost"":17065.8,""final_margin_rate"":0.4012}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_15_8svob","[자동번역] cable management clip - 상품 15","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_15_8svob","REJECTED","COLLECTED","BLOCKED_BY_RISK","REJECTED","[]","[""법적/인증/브랜드 리스크""]","[]","[]","0.2965748031496063","3","100","리뷰 100건 이상","NONE","NONE","NONE","[""component_quantity 부족"",""final_margin_rate 불확실""]","8933.5","12700","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 15"",""price"":""33.65"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":"""",""seller_name"":""Great Parts Store"",""review_count"":""734"",""rating"":""4.2"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":6393.5,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1524,""payment_fee"":381,""return_buffer"":635,""final_landed_cost"":8933.5,""final_margin_rate"":0.2965748031496063}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":"""",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_cable_management_clip_16_didjy","[자동번역] cable management clip - 상품 16","OFFICE","https://item.taobao.com/item.htm?id=RAW_cable_management_clip_16_didjy","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.36127272727272725","5","100","배송 신뢰도 높음","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족""]","2810.4","4400","2026-04-26T11:07:52.175Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 16"",""price"":""10.16"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""2"",""rating"":""4.8"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":1930.4,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":528,""payment_fee"":132,""return_buffer"":220,""final_landed_cost"":2810.4,""final_margin_rate"":0.36127272727272725}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
